Groups	Time	GC
annotated	2007.025	43.3639
annotated	2007	43.3482
annotated	2006	43.3561
annotated	2007.195	43.3404
annotated	2007.192	43.3404
annotated	2007.14	43.3247
annotated	2006	43.3585
annotated	2006	43.0578
annotated	2006	43.1206
annotated	2006.797	43.0578
annotated	2006.877	43.1677
annotated	2006.871	43.1363
annotated	2006.896	43.1128
annotated	2006.778	43.1128
annotated	2007	43.1363
annotated	2007.178	43.3404
annotated	2007	43.3561
annotated	2007.099	43.4367
annotated	2007	43.4134
annotated	2007.115	43.3899
annotated	2007	43.4189
annotated	2007.099	43.4267
annotated	2015	43.4032
annotated	2008	43.2933
annotated	2007.658	43.3482
annotated	2007.156	43.4267
annotated	2007.162	43.3796
annotated	2007.164	43.3875
annotated	2007.173	43.3639
annotated	2007.162	43.3718
annotated	2007.126	43.3953
annotated	2007.173	43.3875
annotated	2007.153	43.4032
annotated	2007.156	43.4032
annotated	2007.164	43.3953
annotated	2007.521	43.3953
annotated	2007.6	43.3796
annotated	2007.491	43.3875
annotated	2007.096	43.3875
annotated	2007.159	43.3404
annotated	2007.562	43.3953
annotated	2007.326	43.3404
annotated	2007.863	43.3404
annotated	2007.329	43.3482
annotated	2007.134	43.3404
annotated	2007.148	43.3561
annotated	2007.175	43.3482
annotated	2007.211	43.3639
annotated	2007.178	43.3953
annotated	2007.038	43.3482
annotated	2007.038	43.3482
annotated	2007.847	43.2933
annotated	2007.184	43.3561
annotated	2007.567	43.3247
annotated	2007	43.3412
annotated	2008	43.3404
annotated	2007.197	43.3247
annotated	2007.334	43.3169
annotated	2007.334	43.3012
annotated	2007.175	43.3687
annotated	2007.044	43.3718
annotated	2007.734	43.3325
annotated	2007.504	43.3482
annotated	2007.48	43.3796
annotated	2007.471	43.3325
annotated	2007	43.4032
annotated	2008.154	43.3796
annotated	2008.139	43.3601
annotated	2008.154	43.3561
annotated	2008.075	43.3875
annotated	2008	43.3875
annotated	2008.134	43.3443
annotated	2008.15	43.3404
annotated	2008.137	43.4267
annotated	2008.117	43.3639
annotated	2008.005	43.375
annotated	2008.915	43.3639
annotated	2008.087	43.2698
annotated	2008.15	43.3561
annotated	2008.915	43.309
annotated	2008.077	43.2698
annotated	2008.918	43.3404
annotated	2008.833	43.3482
annotated	2008.833	43.3561
annotated	2008.833	43.3404
annotated	2007.247	43.3247
annotated	2007.156	43.3404
annotated	2007.159	43.411
annotated	2008.157	43.3867
annotated	2007.145	43.3796
annotated	2007.153	43.3639
annotated	2007.468	43.3875
annotated	2007.485	43.4032
annotated	2007.471	43.3953
annotated	2007.43	43.411
annotated	2007.422	43.411
annotated	2007.43	43.3875
annotated	2007.447	43.4103
annotated	2007.468	43.4189
annotated	2007.468	43.4267
annotated	2007.449	43.4213
annotated	2007.447	43.3875
annotated	2007.449	43.4189
annotated	2007.477	43.3875
annotated	2007.477	43.411
annotated	2007.175	43.3325
annotated	2007.178	43.3718
annotated	2007.463	43.4213
annotated	2007.474	43.3953
annotated	2007.488	43.4267
annotated	2007.425	43.3953
annotated	2007.444	43.4032
annotated	2007.46	43.411
annotated	2007.466	43.426
annotated	2007.175	43.3953
annotated	2007.184	43.3247
annotated	2007.162	43.3875
annotated	2007.249	43.3561
annotated	2007.249	43.3482
annotated	2007.241	43.3561
annotated	2007.312	43.3718
annotated	2007.353	43.3796
annotated	2008.213	43.2776
annotated	2008.208	43.2776
annotated	2007.69	43.309
annotated	2007.088	43.3639
annotated	2007.099	43.3796
annotated	2007.159	43.3796
annotated	2007.104	43.3561
annotated	2007.468	43.3561
annotated	2007.156	43.3718
annotated	2007.181	43.3953
annotated	2007.164	43.3639
annotated	2007.137	43.3639
annotated	2007.019	43.3875
annotated	2007.115	43.3639
annotated	2007.433	43.3475
annotated	2007.586	43.3247
annotated	2007.474	43.3404
annotated	2007.507	43.3169
annotated	2007.468	43.3561
annotated	2007.441	43.3953
annotated	2007.474	43.3796
annotated	2007.477	43.3867
annotated	2007.441	43.3718
annotated	2007.425	43.3639
annotated	2007.449	43.3632
annotated	2007.466	43.3561
annotated	2007.466	43.3561
annotated	2007.43	43.3639
annotated	2007.468	43.309
annotated	2007.468	43.3482
annotated	2007.115	43.3404
annotated	2007.019	43.309
annotated	2007.019	43.309
annotated	2007.099	43.3247
annotated	2007.118	43.3561
annotated	2007.099	43.3796
annotated	2007.118	43.3639
annotated	2007.134	43.3561
annotated	2007.118	43.3718
annotated	2007.104	43.3639
annotated	2007.134	43.3561
annotated	2007.153	43.3404
annotated	2007.162	43.3639
annotated	2007.178	43.3718
annotated	2007.162	43.3796
annotated	2007.121	43.3639
annotated	2007.192	43.3561
annotated	2007.192	43.3639
annotated	2007.197	43.3875
annotated	2007.153	43.3459
annotated	2007.137	43.3482
annotated	2008.833	43.3325
annotated	2007.044	43.3796
annotated	2007.099	43.3789
annotated	2008.153	43.2925
annotated	2007.523	43.3247
annotated	2007.178	43.3247
annotated	2007.175	43.3169
annotated	2007.197	43.3482
annotated	2007.37	43.3953
annotated	2007.699	43.3012
annotated	2008.135	43.309
annotated	2008.178	43.3169
annotated	2008.12	43.309
annotated	2008.153	43.3247
annotated	2008.139	43.3561
annotated	2008.018	43.2933
annotated	2008.131	43.2698
annotated	2008.216	43.2933
annotated	2008.134	43.309
annotated	2008.137	43.3475
annotated	2008.15	43.3325
annotated	2008.12	43.3247
annotated	2008.141	43.3396
annotated	2008.139	43.3325
annotated	2008.1	43.3325
annotated	2008.134	43.309
annotated	2008.124	43.3169
annotated	2008.119	43.3169
annotated	2008.122	43.3169
annotated	2008.149	43.3404
annotated	2008.149	43.2933
annotated	2008.141	43.3169
annotated	2008.141	43.3169
annotated	2008.083	43.3239
annotated	2008.135	43.3482
annotated	2008.138	43.2698
annotated	2007	43.309
annotated	2008.152	43.3247
annotated	2008.149	43.3247
annotated	2008.156	43.353
annotated	2008.175	43.2855
annotated	2008.12	43.309
annotated	2008.134	43.2933
annotated	2008.168	43.309
annotated	2008.165	43.3247
annotated	2008.149	43.3169
annotated	2008.135	43.3247
annotated	2008.135	43.309
annotated	2008.122	43.309
annotated	2008.102	43.309
annotated	2007.774	43.3953
annotated	2009	43.2305
annotated	2009.086	43.2384
annotated	2007.71	43.3796
annotated	2008.475	43.3012
annotated	2007.134	43.2855
annotated	2011.236	43.2398
annotated	2007.526	43.3012
annotated	2007.395	43.3875
annotated	2007.364	43.4032
annotated	2007.395	43.3875
annotated	2007.375	43.3953
annotated	2008.016	43.3718
annotated	2007.962	43.3404
annotated	2008.189	43.3875
annotated	2007.904	43.3169
annotated	2007.354	43.3953
annotated	2007.37	43.3875
annotated	2007.364	43.3718
annotated	2007.329	43.3718
annotated	2008.038	43.3247
annotated	2007.805	43.3451
annotated	2007.567	43.3639
annotated	2008.138	43.3247
annotated	2008.131	43.3247
annotated	2008.12	43.3286
annotated	2008.154	43.3561
annotated	2008	43.3639
annotated	2008.291	43.3718
annotated	2009.263	43.3325
annotated	2010.268	43.3012
annotated	2009.512	43.2776
annotated	2009.512	43.2776
annotated	2008.577	43.3796
annotated	2007.868	43.3325
annotated	2007.97	43.3404
annotated	2008.137	43.3639
annotated	2008.038	43.3639
annotated	2008.096	43.3475
annotated	2008.15	43.3412
annotated	2008.154	43.3247
annotated	2008.119	43.3404
annotated	2007.955	43.3482
annotated	2009.319	43.2855
annotated	2009.242	43.3003
annotated	2009.321	43.2933
annotated	2009.085	43.2933
annotated	2009.086	43.309
annotated	2009.085	43.411
annotated	2009.319	43.3796
annotated	2009.327	43.3404
annotated	2009.327	43.3639
annotated	2009.327	43.3404
annotated	2009.322	43.3482
annotated	2009.319	43.2776
annotated	2009.248	43.3247
annotated	2009.344	43.2855
annotated	2009.327	43.309
annotated	2009.39	43.2541
annotated	2009.389	43.2619
annotated	2009.163	43.309
annotated	2009.163	43.309
annotated	2009.085	43.3639
annotated	2009.001	43.3796
annotated	2009	43.4267
annotated	2009.333	43.3169
annotated	2009.322	43.3169
annotated	2009.325	43.3325
annotated	2009.162	43.3247
annotated	2009.327	43.2933
annotated	2009.319	43.2933
annotated	2009.323	43.2698
annotated	2009.001	43.2462
annotated	2009.319	43.2776
annotated	2009.247	43.3169
annotated	2009.041	43.2933
annotated	2009.319	43.309
annotated	2009.347	43.309
annotated	2009.322	43.3012
annotated	2009.327	43.2855
annotated	2009.315	43.3482
annotated	2009.327	43.3169
annotated	2009.322	43.309
annotated	2009.325	43.3325
annotated	2009	43.2619
annotated	2009	43.2462
annotated	2009.322	43.3482
annotated	2009.322	43.3875
annotated	2009.327	43.2855
annotated	2009.316	43.2855
annotated	2009.322	43.2698
annotated	2009.322	43.2619
annotated	2009.382	43.2776
annotated	2009.316	43.2462
annotated	2009.338	43.3482
annotated	2009.338	43.2305
annotated	2009.325	43.2384
annotated	2008.137	43.3639
annotated	2008.94	43.3875
annotated	2008.94	43.3012
annotated	2009.108	43.3875
annotated	2009.086	43.3953
annotated	2008.727	43.3482
annotated	2007.786	43.411
annotated	2007.677	43.3875
annotated	2009.019	43.3806
annotated	2009.61	43.3561
annotated	2009.336	43.3953
annotated	2007.926	43.4032
annotated	2007.559	43.3718
annotated	2007.696	43.3718
annotated	2007.929	43.3953
annotated	2007.923	43.3953
annotated	2007.912	43.3482
annotated	2007.932	43.3475
annotated	2008.074	43.3003
annotated	2008.437	43.3003
annotated	2008.008	43.316
annotated	2008.06	43.3796
annotated	2008.134	43.3482
annotated	2008.06	43.3718
annotated	2008.134	43.3404
annotated	2008.172	43.3475
annotated	2008.119	43.3796
annotated	2008.075	43.4158
annotated	2007.564	43.4032
annotated	2008.075	43.3482
annotated	2008.937	43.4279
annotated	2009.016	43.3806
annotated	2008.574	43.3639
annotated	2008	43.3639
annotated	2008	43.3482
annotated	2008.445	43.3718
annotated	2007.792	43.3875
annotated	2008.104	43.3639
annotated	2008.057	43.3325
annotated	2008.044	43.3325
annotated	2008.066	43.3561
annotated	2008.06	43.3561
annotated	2008.025	43.3718
annotated	2008.131	43.3796
annotated	2008.115	43.3482
annotated	2008.194	43.3639
annotated	2008.15	43.3718
annotated	2008.153	43.3482
annotated	2008.15	43.4032
annotated	2008.112	43.3325
annotated	2008.781	43.3561
annotated	2008.139	43.3247
annotated	2008.169	43.309
annotated	2009	43.3325
annotated	2009.33	43.4032
annotated	2008.934	43.309
annotated	2008.915	43.3639
annotated	2009.038	43.2305
annotated	2009.327	43.3875
annotated	2008.178	43.3247
annotated	2008.158	43.3247
annotated	2009.085	43.3404
annotated	2009.085	43.3639
annotated	2008.149	43.2815
annotated	2008.157	43.3247
annotated	2009.422	43.2619
annotated	2009.575	43.3169
annotated	2009.393	43.3373
annotated	2009.493	43.3247
annotated	2009.493	43.3247
annotated	2009.482	43.309
annotated	2009.482	43.309
annotated	2009.482	43.2855
annotated	2009.482	43.2933
annotated	2010.359	43.0814
annotated	2010.225	43.1128
annotated	2010.162	43.2227
annotated	2010.69	43.3796
annotated	2010.704	43.207
annotated	2011.121	43.1756
annotated	2011.285	43.2384
annotated	2010.816	43.2698
annotated	2010.814	43.2305
annotated	2011.205	43.2925
annotated	2010.679	43.2305
annotated	2010.586	43.3396
annotated	2010.586	43.3396
annotated	2010.586	43.3318
annotated	2010.586	43.3443
annotated	2010.586	43.3365
annotated	2010.586	43.3467
annotated	2010.586	43.3624
annotated	2011.167	43.2384
annotated	2011.219	43.2855
annotated	2011.123	43.1442
annotated	2011.321	43.2485
annotated	2010.589	43.3035
annotated	2010.69	43.309
annotated	2011.282	43.2855
annotated	2011.181	43.2776
annotated	2011.011	43.2776
annotated	2010.2	43.2619
annotated	2010.625	43.3247
annotated	2010.011	43.2776
annotated	2009.515	43.3561
annotated	2009.455	43.3718
annotated	2009.327	43.3325
annotated	2009.855	43.2855
annotated	2010.093	43.2698
annotated	2010.055	43.2619
annotated	2010.227	43.2619
annotated	2010.833	43.2698
annotated	2009.475	43.2855
annotated	2009.94	43.3012
annotated	2009.825	43.2305
annotated	2009.386	43.3169
annotated	2009.386	43.3169
annotated	2009.507	43.3169
annotated	2009.507	43.3169
annotated	2009.525	43.3012
annotated	2009.473	43.3482
annotated	2009.493	43.3247
annotated	2009.493	43.3247
annotated	2009.515	43.309
annotated	2009.515	43.3169
annotated	2009.829	43.2384
annotated	2009.482	43.309
annotated	2009.482	43.309
annotated	2009.477	43.309
annotated	2011.353	43.3482
annotated	2009.319	43.309
annotated	2009.268	43.3325
annotated	2009.329	43.3561
annotated	2009.085	43.3639
annotated	2009.338	43.3012
annotated	2009.316	43.2933
annotated	2009.327	43.2933
annotated	2009.327	43.2776
annotated	2009.322	43.2619
annotated	2009.358	43.2855
annotated	2009.33	43.2776
annotated	2009.322	43.2933
annotated	2009.322	43.2855
annotated	2009.33	43.2776
annotated	2009.325	43.2855
annotated	2009.344	43.2462
annotated	2009.322	43.2462
annotated	2009.33	43.2776
annotated	2009.33	43.2698
annotated	2009.319	43.2776
annotated	2009.33	43.2698
annotated	2009.319	43.2776
annotated	2009.325	43.2776
annotated	2009.319	43.2776
annotated	2009.322	43.2855
annotated	2009.352	43.2619
annotated	2009.344	43.2855
annotated	2009.327	43.2698
annotated	2009.338	43.2776
annotated	2009.322	43.2933
annotated	2009.377	43.2541
annotated	2009.327	43.2384
annotated	2009.173	43.3404
annotated	2009.356	43.3012
annotated	2009.358	43.2227
annotated	2009.358	43.2227
annotated	2009.325	43.2855
annotated	2009.322	43.2698
annotated	2009.504	43.2541
annotated	2009.504	43.2541
annotated	2009.244	43.2541
annotated	2009.333	43.2855
annotated	2009.322	43.2541
annotated	2009.319	43.2855
annotated	2009.374	43.353
annotated	2009.426	43.309
annotated	2009.338	43.3012
annotated	2010.893	43.3796
annotated	2011.203	43.2776
annotated	2011.058	43.2933
annotated	2011.058	43.2698
annotated	2010.956	43.3247
annotated	2009.393	43.3169
annotated	2009.322	43.3239
annotated	2009.325	43.3169
annotated	2009.33	43.3012
annotated	2009.325	43.3169
annotated	2009.322	43.309
annotated	2009.322	43.309
annotated	2009.319	43.3169
annotated	2009.319	43.3169
annotated	2009.319	43.3169
annotated	2009	43.3169
annotated	2009.37	43.3012
annotated	2009.337	43.3169
annotated	2009.377	43.3097
annotated	2009	43.3012
annotated	2009.389	43.2933
annotated	2009.425	43.3169
annotated	2009.423	43.3318
annotated	2009.474	43.3325
annotated	2009.415	43.2933
annotated	2009.363	43.309
annotated	2009.358	43.3247
annotated	2009.319	43.3247
annotated	2009.322	43.3247
annotated	2009.322	43.3318
annotated	2009.322	43.3294
annotated	2009.322	43.3216
annotated	2009.322	43.3169
annotated	2009.382	43.3169
annotated	2009.363	43.3169
annotated	2009.322	43.3216
annotated	2009.321	43.3012
annotated	2009.433	43.3169
annotated	2009.33	43.2933
annotated	2009.342	43.2855
annotated	2009.377	43.309
annotated	2009.341	43.2776
annotated	2009.333	43.3012
annotated	2009.325	43.2855
annotated	2009.445	43.2933
annotated	2009.397	43.3169
annotated	2009.475	43.3561
annotated	2005.016	43.2619
annotated	2009.329	43.2541
annotated	2007.011	43.2776
annotated	2009.322	43.2933
annotated	2009.319	43.3012
annotated	2009.316	43.2933
annotated	2009.552	43.2933
annotated	2009.352	43.2462
annotated	2009.352	43.2462
annotated	2009.556	43.2462
annotated	2009.521	43.2227
annotated	2009.556	43.2462
annotated	2009.521	43.2227
annotated	2009.553	43.2384
annotated	2009.548	43.2384
annotated	2009.554	43.2384
annotated	2009.548	43.2384
annotated	2009.344	43.2619
annotated	2009.86	43.2305
annotated	2009.86	43.2384
annotated	2009.108	43.309
annotated	2009.492	43.2855
annotated	2009.573	43.4189
annotated	2009.314	43.2933
annotated	2009.314	43.2933
annotated	2009.859	43.2619
annotated	2009.512	43.2619
annotated	2009.512	43.2619
annotated	2009.459	43.2698
annotated	2009.586	43.2148
annotated	2009.578	43.2227
annotated	2009.586	43.2148
annotated	2009.578	43.2227
annotated	2009.358	43.2933
annotated	2009.327	43.2933
annotated	2009.327	43.2619
annotated	2009.327	43.2541
annotated	2009.325	43.2541
annotated	2009.322	43.2462
annotated	2009.416	43.2541
annotated	2009.559	43.309
annotated	2009.422	43.309
annotated	2009.573	43.3169
annotated	2009.368	43.2815
annotated	2009.382	43.2933
annotated	2009.551	43.2462
annotated	2009.379	43.2933
annotated	2009.325	43.3325
annotated	2009	43.3169
annotated	2009	43.3161
annotated	2009.538	43.3003
annotated	2009.54	43.2619
annotated	2009.54	43.2619
annotated	2009.556	43.3247
annotated	2009.573	43.3169
annotated	2009.526	43.309
annotated	2009.526	43.3012
annotated	2009.518	43.3012
annotated	2009.586	43.3325
annotated	2009.573	43.3169
annotated	2009.556	43.3247
annotated	2009.526	43.309
annotated	2009.526	43.3012
annotated	2009.518	43.3012
annotated	2009.8	43.2855
annotated	2009.578	43.3639
annotated	2009.578	43.3482
annotated	2009.573	43.3482
annotated	2009.559	43.3325
annotated	2009.559	43.3325
annotated	2009.597	43.3169
annotated	2009.551	43.2933
annotated	2011.173	43.3953
annotated	2009.712	43.2855
annotated	2009	43.2855
annotated	2009.586	43.2619
annotated	2009.575	43.3012
annotated	2009.575	43.3012
annotated	2009.57	43.3012
annotated	2009.586	43.2619
annotated	2009.575	43.3012
annotated	2009.57	43.3012
annotated	2009.573	43.2776
annotated	2009.567	43.2776
annotated	2009.567	43.2776
annotated	2009.556	43.2776
annotated	2009.573	43.2776
annotated	2009.567	43.2776
annotated	2009.567	43.2776
annotated	2009.556	43.2776
annotated	2009.51	43.309
annotated	2009.51	43.309
annotated	2009.551	43.3325
annotated	2009.551	43.3169
annotated	2009.534	43.3012
annotated	2009.534	43.3012
annotated	2009.521	43.3169
annotated	2009.521	43.3247
annotated	2009.521	43.3247
annotated	2009.567	43.3482
annotated	2009.553	43.3404
annotated	2009.567	43.3482
annotated	2009.559	43.3482
annotated	2009.554	43.3404
annotated	2009.559	43.3404
annotated	2009.592	43.3169
annotated	2009.581	43.3169
annotated	2009.592	43.309
annotated	2009.669	43.309
annotated	2010.014	43.3012
annotated	2009.712	43.3169
annotated	2009.677	43.3247
annotated	2009.677	43.3169
annotated	2009.584	43.3169
annotated	2009.548	43.309
annotated	2009.548	43.309
annotated	2009.553	43.2855
annotated	2009.554	43.2855
annotated	2009.414	43.3247
annotated	2009.548	43.2776
annotated	2009.548	43.2776
annotated	2009.532	43.2855
annotated	2009.521	43.2855
annotated	2009.532	43.2855
annotated	2009.521	43.2855
annotated	2009.379	43.2462
annotated	2009.358	43.3169
annotated	2009.358	43.3169
annotated	2009.381	43.2384
annotated	2009.399	43.2462
annotated	2009.399	43.2462
annotated	2009.567	43.2619
annotated	2009.399	43.2855
annotated	2009.319	43.309
