family,GC
ZZPersistent,43.18539503
ZZPersistent,43.16178785
ZZPersistent,43.17752597
ZZPersistent,43.24047844
ZZPersistent,43.2090022
ZZPersistent,43.1100968
ZZPersistent,43.16178785
ZZPersistent,43.25621656
ZZPersistent,43.23260938
ZZPersistent,43.13818067
ZZPersistent,43.17752597
ZZPersistent,43.23260938
ZZPersistent,43.27536004
ZZPersistent,43.20113314
ZZPersistent,43.21453859
ZZPersistent,43.21687126
ZZPersistent,43.07074841
ZZPersistent,43.15391879
ZZPersistent,43.23260938
ZZPersistent,43.25621656
ZZPersistent,43.13818067
ZZPersistent,43.2483475
ZZPersistent,43.24047844
ZZPersistent,43.09883538
ZZPersistent,43.10670444
ZZPersistent,43.21687126
ZZPersistent,43.2483475
ZZPersistent,43.22474032
ZZPersistent,43.14157551
ZZPersistent,43.07304786
ZZPersistent,43.25749823
ZZPersistent,43.13941589
ZZPersistent,43.12135999
ZZPersistent,43.10670444
ZZPersistent,43.21687126
ZZPersistent,43.24047844
ZZPersistent,43.18432237
ZZPersistent,43.24047844
ZZPersistent,43.2483475
ZZPersistent,43.25621656
ZZPersistent,43.13031161
ZZPersistent,43.0752282
ZZPersistent,43.27195467
ZZPersistent,43.16858177
ZZPersistent,43.18539503
ZZPersistent,43.09883538
ZZPersistent,43.12244256
ZZPersistent,43.21687126
ZZPersistent,43.24047844
ZZPersistent,43.12244256
ZZPersistent,43.15391879
ZZPersistent,43.14604973
ZZPersistent,43.22027229
ZZPersistent,43.24388133
ZZPersistent,43.13031161
ZZPersistent,43.21687126
ZZPersistent,43.14604973
ZZPersistent,43.20113314
ZZPersistent,43.1809239
ZZPersistent,43.2483475
ZZPersistent,43.24047844
ZZPersistent,43.2090022
ZZPersistent,43.20113314
ZZPersistent,43.13818067
ZZPersistent,43.27982373
ZZPersistent,43.2090022
ZZPersistent,43.16965691
ZZPersistent,43.16518454
ZZPersistent,43.10222712
ZZPersistent,43.25406169
ZZPersistent,43.27195467
ZZPersistent,43.19326409
ZZPersistent,43.2090022
ZZPersistent,43.13818067
ZZPersistent,43.15391879
ZZPersistent,43.24047844
ZZPersistent,43.23260938
ZZPersistent,43.11688312
ZZPersistent,43.19326409
ZZPersistent,43.13818067
ZZPersistent,43.09096632
ZZPersistent,43.15391879
ZZPersistent,43.22027229
ZZPersistent,43.23260938
ZZPersistent,43.08309726
ZZPersistent,43.18539503
ZZPersistent,43.19326409
ZZPersistent,43.07861808
ZZPersistent,43.1090122
ZZPersistent,43.0752282
ZZPersistent,43.15391879
ZZPersistent,43.16965691
ZZPersistent,43.2090022
ZZPersistent,43.16965691
ZZPersistent,43.1809239
ZZPersistent,43.20793326
ZZPersistent,43.19219266
ZZPersistent,43.2090022
ZZPersistent,43.19326409
ZZPersistent,43.12583615
ZZPersistent,43.25855962
ZZPersistent,43.28663623
ZZPersistent,43.22474032
ZZPersistent,43.16965691
ZZPersistent,43.18879358
ZZPersistent,43.2090022
ZZPersistent,43.26408562
ZZPersistent,43.251751
ZZPersistent,43.27195467
ZZPersistent,43.14604973
ZZPersistent,43.19326409
ZZPersistent,43.22027229
ZZPersistent,43.30343091
ZZPersistent,43.24728475
ZZPersistent,43.26408562
ZZPersistent,43.17985045
ZZPersistent,43.15391879
ZZPersistent,43.24281779
ZZPersistent,43.13031161
ZZPersistent,43.23260938
ZZPersistent,43.15731487
ZZPersistent,43.16178785
ZZPersistent,43.09096632
ZZPersistent,43.14604973
ZZPersistent,43.35727851
ZZPersistent,43.11796648
ZZPersistent,43.16178785
ZZPersistent,43.19326409
ZZPersistent,43.12583615
ZZPersistent,43.16965691
ZZPersistent,43.33490715
ZZPersistent,43.28769279
ZZPersistent,43.27195467
ZZPersistent,43.18539503
ZZPersistent,43.15284118
ZZPersistent,43.20113314
ZZPersistent,43.29000745
ZZPersistent,43.21687126
ZZPersistent,43.2090022
ZZPersistent,43.13031161
ZZPersistent,43.17752597
ZZPersistent,43.96207194
ZZPersistent,43.95862717
ZZPersistent,43.94010662
ZZPersistent,43.99498275
ZZPersistent,43.98997022
ZZPersistent,43.93511989
ZZPersistent,44.06832785
ZZPersistent,43.94295565
ZZPersistent,43.87243379
ZZPersistent,43.93511989
ZZPersistent,43.68194281
ZZPersistent,43.64519668
ZZPersistent,43.6608682
ZZPersistent,43.74706159
ZZPersistent,43.63807729
ZZPersistent,43.63294413
ZZPersistent,43.68573895
ZZPersistent,43.52091673
ZZPersistent,43.48952202
ZZPersistent,43.55231144
ZZPersistent,43.51306805
ZZPersistent,43.52091673
ZZPersistent,43.51306805
ZZPersistent,43.54446276
ZZPersistent,43.58370615
ZZPersistent,43.5994035
ZZPersistent,43.45027863
ZZPersistent,43.48167334
ZZPersistent,43.48849988
ZZPersistent,43.52091673
ZZPersistent,43.57585747
ZZPersistent,43.48167334
ZZPersistent,43.44242995
ZZPersistent,43.62294953
ZZPersistent,43.52331606
ZZPersistent,43.49497803
ZZPersistent,43.36394318
ZZPersistent,43.5287654
ZZPersistent,43.44242995
ZZPersistent,43.44242995
ZZPersistent,43.44242995
ZZPersistent,43.58370615
ZZPersistent,43.48167334
ZZPersistent,43.39533789
ZZPersistent,43.41888392
ZZPersistent,43.48952202
ZZPersistent,43.4267326
ZZPersistent,43.43799058
ZZPersistent,43.45027863
ZZPersistent,43.41267971
ZZPersistent,43.30115376
ZZPersistent,43.46528432
ZZPersistent,43.41888392
ZZPersistent,43.39459629
ZZPersistent,43.44410401
ZZPersistent,43.39874411
ZZPersistent,43.51306805
ZZPersistent,43.51306805
ZZPersistent,43.39533789
ZZPersistent,43.47382466
ZZPersistent,43.52091673
ZZPersistent,43.37964053
ZZPersistent,43.4448108
ZZPersistent,43.41103524
ZZPersistent,43.48167334
ZZPersistent,43.4267326
ZZPersistent,43.49737069
ZZPersistent,43.43458127
ZZPersistent,43.48952202
ZZPersistent,43.48848143
ZZPersistent,43.45776031
ZZPersistent,43.41103524
ZZPersistent,43.45812731
ZZPersistent,43.48848143
ZZPersistent,43.41888392
ZZPersistent,43.41888392
ZZPersistent,43.40318656
ZZPersistent,43.4267326
ZZPersistent,43.4267326
ZZPersistent,43.4267326
ZZPersistent,43.48167334
ZZPersistent,43.3560945
ZZPersistent,43.30115376
ZZPersistent,43.3695995
ZZPersistent,43.36554325
ZZPersistent,43.30115376
ZZPersistent,43.36394318
ZZPersistent,43.32469979
ZZPersistent,43.34824582
ZZPersistent,43.32469979
ZZPersistent,43.37179185
ZZPersistent,43.26191037
ZZPersistent,43.37179185
ZZPersistent,43.23836434
ZZPersistent,43.37179185
ZZPersistent,43.4267326
ZZPersistent,43.39533789
ZZPersistent,43.36394318
ZZPersistent,43.37179185
ZZPersistent,43.45812731
ZZPersistent,43.38200659
ZZPersistent,43.34824582
ZZPersistent,43.39533789
ZZPersistent,43.34824582
ZZPersistent,43.31685111
ZZPersistent,43.40318656
ZZPersistent,43.25639818
ZZPersistent,43.25406169
ZZPersistent,43.37179185
ZZPersistent,43.27760772
ZZPersistent,43.4267326
ZZPersistent,43.20696963
ZZPersistent,43.2148183
ZZPersistent,43.23051566
ZZPersistent,43.22266698
ZZPersistent,43.17557492
ZZPersistent,43.18342359
ZZPersistent,43.16772624
ZZPersistent,43.44242995
ZZPersistent,43.12848285
ZZPersistent,43.2148183
ZZPersistent,43.19591676
ZZPersistent,43.20929502
ZZPersistent,43.20696963
ZZPersistent,43.23836434
ZZPersistent,43.16772624
ZZPersistent,43.32365178
ZZPersistent,43.26191037
ZZPersistent,43.26191037
ZZPersistent,43.24621301
ZZPersistent,43.27889447
ZZPersistent,43.23113208
ZZPersistent,43.19912095
ZZPersistent,43.15987756
ZZPersistent,43.2148183
ZZPersistent,43.3560945
ZZPersistent,43.29330508
ZZPersistent,43.14418021
ZZPersistent,43.19127227
ZZPersistent,43.31685111
ZZPersistent,43.25406169
ZZPersistent,43.24621301
ZZPersistent,43.15202888
ZZPersistent,43.2854564
ZZPersistent,43.17557492
ZZPersistent,43.19127227
ZZPersistent,43.24665091
ZZPersistent,43.27760772
ZZPersistent,43.29330508
ZZPersistent,43.30819981
ZZPersistent,43.03259329
ZZPersistent,43.30900243
ZZPersistent,43.37964053
ZZPersistent,43.37964053
ZZPersistent,43.3560945
ZZPersistent,43.34039714
ZZPersistent,43.12848285
ZZPersistent,43.37179185
ZZPersistent,43.36394318
ZZPersistent,43.36394318
ZZPersistent,43.36394318
ZZPersistent,43.38748921
ZZPersistent,43.38674207
ZZPersistent,43.36394318
ZZPersistent,43.29330508
ZZPersistent,43.38748921
ZZPersistent,43.33254847
ZZPersistent,43.30115376
ZZPersistent,43.30900243
ZZPersistent,43.31685111
ZZPersistent,43.36394318
ZZPersistent,43.29330508
ZZPersistent,43.29249136
ZZPersistent,43.34824582
ZZPersistent,43.38748921
ZZPersistent,43.29330508
ZZPersistent,43.3546049
ZZPersistent,43.31720473
ZZPersistent,43.30900243
ZZPersistent,43.24621301
ZZPersistent,43.38061466
ZZPersistent,43.39533789
ZZPersistent,43.34039714
ZZPersistent,43.24621301
ZZPersistent,43.2854564
ZZPersistent,43.31685111
ZZPersistent,43.32390826
ZZPersistent,43.26975905
ZZPersistent,43.2854564
ZZPersistent,43.31685111
ZZPersistent,43.26975905
ZZPersistent,43.27760772
ZZPersistent,43.43791775
ZZPersistent,43.26191037
ZZPersistent,43.31240188
ZZPersistent,43.32025118
ZZPersistent,43.25745683
ZZPersistent,43.2854564
ZZPersistent,43.25406169
ZZPersistent,43.30115376
ZZPersistent,43.2854564
ZZPersistent,43.30900243
ZZPersistent,43.2854564
ZZPersistent,43.34039714
ZZPersistent,43.31685111
ZZPersistent,43.31685111
ZZPersistent,43.30900243
ZZPersistent,43.2854564
ZZPersistent,43.38748921
ZZPersistent,43.08139079
ZZPersistent,43.2854564
ZZPersistent,43.30900243
ZZPersistent,43.30115376
ZZPersistent,43.30115376
ZZPersistent,43.30900243
ZZPersistent,43.34824582
ZZPersistent,43.33961671
ZZPersistent,43.25453113
ZZPersistent,43.33254847
ZZPersistent,43.34824582
ZZPersistent,43.37964053
ZZPersistent,43.17557492
ZZPersistent,43.3560945
ZZPersistent,43.3560945
ZZPersistent,43.20696963
ZZPersistent,43.1823534
ZZPersistent,43.37179185
ZZPersistent,43.19912095
ZZPersistent,43.16772624
ZZPersistent,43.15987756
ZZPersistent,43.30115376
ZZPersistent,43.18342359
ZZPersistent,43.33254847
ZZPersistent,43.2148183
ZZPersistent,43.37964053
ZZPersistent,43.23836434
ZZPersistent,43.20696963
ZZPersistent,43.34824582
ZZPersistent,43.33254847
ZZPersistent,43.2967033
ZZPersistent,43.30115376
ZZPersistent,43.12848285
ZZPersistent,43.33254847
ZZPersistent,43.32469979
ZZPersistent,43.14418021
ZZPersistent,43.27760772
ZZPersistent,43.19912095
ZZPersistent,43.26530612
ZZPersistent,43.19912095
ZZPersistent,43.24621301
ZZPersistent,43.12848285
ZZPersistent,43.3560945
ZZPersistent,43.32469979
ZZPersistent,43.33150169
ZZPersistent,43.32810047
ZZPersistent,43.24621301
ZZPersistent,43.1127855
ZZPersistent,43.18342359
ZZPersistent,43.23051566
ZZPersistent,43.29330508
ZZPersistent,43.09153713
ZZPersistent,43.32469979
ZZPersistent,43.12848285
ZZPersistent,43.1127855
ZZPersistent,43.27655232
ZZPersistent,43.21268745
ZZPersistent,43.15665489
ZZPersistent,43.22266698
ZZPersistent,43.34039714
ZZPersistent,43.33071485
ZZPersistent,43.26870241
ZZPersistent,43.22266698
ZZPersistent,43.36394318
ZZPersistent,43.22266698
ZZPersistent,43.26975905
ZZPersistent,43.19912095
ZZPersistent,43.25406169
ZZPersistent,43.12848285
ZZPersistent,43.21036107
ZZPersistent,43.27760772
ZZPersistent,43.32469979
ZZPersistent,43.34039714
ZZPersistent,43.2854564
ZZPersistent,43.30115376
ZZPersistent,43.32810047
ZZPersistent,43.2148183
ZZPersistent,43.33254847
ZZPersistent,43.4267326
ZZPersistent,43.26191037
ZZPersistent,43.19127227
ZZPersistent,43.15987756
ZZPersistent,43.32469979
ZZPersistent,43.12848285
ZZPersistent,43.26191037
ZZPersistent,43.27760772
ZZPersistent,43.2854564
ZZPersistent,43.29330508
ZZPersistent,43.19127227
ZZPersistent,43.32469979
ZZPersistent,43.27760772
ZZPersistent,43.3560945
ZZPersistent,43.34824582
ZZPersistent,43.26191037
ZZPersistent,43.26975905
ZZPersistent,43.34039714
ZZPersistent,43.33254847
ZZPersistent,43.34039714
ZZPersistent,43.2148183
ZZPersistent,43.27415227
ZZPersistent,43.30900243
ZZPersistent,43.26191037
ZZPersistent,43.34039714
ZZPersistent,43.32469979
ZZPersistent,43.23836434
ZZPersistent,43.39533789
ZZPersistent,43.30900243
ZZPersistent,43.30900243
ZZPersistent,43.3560945
ZZPersistent,43.25406169
ZZPersistent,43.3183361
ZZPersistent,43.23836434
ZZPersistent,43.27760772
ZZPersistent,43.26191037
ZZPersistent,43.40318656
ZZPersistent,43.24621301
ZZPersistent,43.19912095
ZZPersistent,43.37179185
ZZPersistent,43.3560945
ZZPersistent,43.26191037
ZZPersistent,43.3560945
ZZPersistent,43.36394318
ZZPersistent,43.24621301
ZZPersistent,43.2967033
ZZPersistent,43.34039714
ZZPersistent,43.29330508
ZZPersistent,43.34824582
ZZPersistent,43.29330508
ZZPersistent,43.30115376
ZZPersistent,43.27760772
ZZPersistent,43.34824582
ZZPersistent,43.33254847
ZZPersistent,43.34039714
ZZPersistent,43.26191037
ZZPersistent,43.2148183
ZZPersistent,43.13571316
ZZPersistent,43.19912095
ZZPersistent,43.26530612
ZZPersistent,43.24621301
ZZPersistent,43.21375304
ZZPersistent,43.26530612
ZZPersistent,43.27760772
ZZPersistent,43.27209923
ZZPersistent,43.20696963
ZZPersistent,43.27760772
ZZPersistent,43.28440223
ZZPersistent,43.30115376
ZZPersistent,43.18342359
ZZPersistent,43.26975905
ZZPersistent,43.20696963
ZZPersistent,43.26191037
ZZPersistent,43.22160295
ZZPersistent,43.24175824
ZZPersistent,43.19127227
ZZPersistent,43.288854
ZZPersistent,43.26975905
ZZPersistent,43.24175824
ZZPersistent,43.21714555
ZZPersistent,43.18342359
ZZPersistent,43.17557492
ZZPersistent,43.23051566
ZZPersistent,43.24621301
ZZPersistent,43.19698516
ZZPersistent,43.16326531
ZZPersistent,43.19912095
ZZPersistent,43.30900243
ZZPersistent,43.24621301
ZZPersistent,43.25406169
ZZPersistent,43.25406169
ZZPersistent,43.24621301
ZZPersistent,43.23051566
ZZPersistent,43.24621301
ZZPersistent,43.24621301
ZZPersistent,43.27104271
ZZPersistent,43.21268745
ZZPersistent,43.20251177
ZZPersistent,43.21714555
ZZPersistent,43.20251177
ZZPersistent,43.2854564
ZZPersistent,43.15987756
ZZPersistent,43.23730277
ZZPersistent,43.2967033
ZZPersistent,43.22160295
ZZPersistent,43.20958461
ZZPersistent,43.22605965
ZZPersistent,43.34379906
ZZPersistent,43.23836434
ZZPersistent,43.24621301
ZZPersistent,43.26191037
ZZPersistent,43.288854
ZZPersistent,43.20696963
ZZPersistent,43.29459799
ZZPersistent,43.23051566
ZZPersistent,43.26191037
ZZPersistent,43.22605965
ZZPersistent,43.25406169
ZZPersistent,43.17343173
ZZPersistent,43.27760772
ZZPersistent,43.20696963
ZZPersistent,43.22605965
ZZPersistent,43.26530612
ZZPersistent,43.22499607
ZZPersistent,43.30115376
ZZPersistent,43.26530612
ZZPersistent,43.22266698
ZZPersistent,43.21821036
ZZPersistent,43.24960754
ZZPersistent,43.23836434
ZZPersistent,43.31685111
ZZPersistent,43.38645106
ZZPersistent,43.24642689
ZZPersistent,43.24175824
ZZPersistent,43.23051566
ZZPersistent,43.16558059
ZZPersistent,43.22605965
ZZPersistent,43.30900243
ZZPersistent,43.22605965
ZZPersistent,43.25406169
ZZPersistent,43.25745683
ZZPersistent,43.23624087
ZZPersistent,43.19127227
ZZPersistent,43.22266698
ZZPersistent,43.2148183
ZZPersistent,43.24175824
ZZPersistent,43.29565081
ZZPersistent,43.18681319
ZZPersistent,43.20696963
ZZPersistent,43.22266698
ZZPersistent,43.25406169
ZZPersistent,43.20590313
ZZPersistent,43.18342359
ZZPersistent,43.22160295
ZZPersistent,43.19466248
ZZPersistent,43.19912095
ZZPersistent,43.23051566
ZZPersistent,43.31685111
ZZPersistent,43.16772624
ZZPersistent,43.30115376
ZZPersistent,43.20251177
ZZPersistent,43.25745683
ZZPersistent,43.16326531
ZZPersistent,43.23051566
ZZPersistent,43.21821036
ZZPersistent,43.23051566
ZZPersistent,43.23051566
ZZPersistent,43.24621301
ZZPersistent,43.30455259
ZZPersistent,43.22499607
ZZPersistent,43.21036107
ZZPersistent,43.19912095
ZZPersistent,43.24748744
ZZPersistent,43.34039714
ZZPersistent,43.27760772
ZZPersistent,43.23051566
ZZPersistent,43.33176249
ZZPersistent,43.18128288
ZZPersistent,43.26975905
ZZPersistent,43.20590313
ZZPersistent,43.26975905
ZZPersistent,43.23836434
ZZPersistent,43.22266698
ZZPersistent,43.19466248
ZZPersistent,43.29225214
ZZPersistent,43.25406169
ZZPersistent,43.21821036
ZZPersistent,43.25300259
ZZPersistent,43.26975905
ZZPersistent,43.13633153
ZZPersistent,43.2148183
ZZPersistent,43.20696963
ZZPersistent,43.20696963
ZZPersistent,43.18342359
ZZPersistent,43.26191037
ZZPersistent,43.26191037
ZZPersistent,43.19127227
ZZPersistent,43.2148183
ZZPersistent,43.21036107
ZZPersistent,43.14418021
ZZPersistent,43.26870241
ZZPersistent,43.19359397
ZZPersistent,43.20696963
ZZPersistent,43.26530612
ZZPersistent,43.12063417
ZZPersistent,43.24621301
ZZPersistent,43.19466248
ZZPersistent,43.21821036
ZZPersistent,43.23051566
ZZPersistent,43.19020331
ZZPersistent,43.17557492
ZZPersistent,43.27760772
ZZPersistent,43.24175824
ZZPersistent,43.16772624
ZZPersistent,43.17789292
ZZPersistent,43.20251177
ZZPersistent,43.27655232
ZZPersistent,43.2854564
ZZPersistent,43.19127227
ZZPersistent,43.24854765
ZZPersistent,43.24515268
ZZPersistent,43.19912095
ZZPersistent,43.32469979
ZZPersistent,43.19127227
ZZPersistent,43.16326531
ZZPersistent,43.21036107
ZZPersistent,43.15202888
ZZPersistent,43.18681319
ZZPersistent,43.20251177
ZZPersistent,43.25406169
ZZPersistent,43.19127227
ZZPersistent,43.16665358
ZZPersistent,43.18913402
ZZPersistent,43.2642487
ZZPersistent,43.26975905
ZZPersistent,43.23051566
ZZPersistent,43.19359397
ZZPersistent,43.20696963
ZZPersistent,43.23836434
ZZPersistent,43.24175824
ZZPersistent,43.26975905
ZZPersistent,43.17004239
ZZPersistent,43.18342359
ZZPersistent,43.27994976
ZZPersistent,43.19127227
ZZPersistent,43.22266698
ZZPersistent,43.24621301
ZZPersistent,43.21036107
ZZPersistent,43.20696963
ZZPersistent,43.24621301
ZZPersistent,43.29167649
ZZPersistent,43.23051566
ZZPersistent,43.23051566
ZZPersistent,43.19020331
ZZPersistent,43.32025118
ZZPersistent,43.17896389
ZZPersistent,43.22605965
ZZPersistent,43.23390895
ZZPersistent,43.25406169
ZZPersistent,43.26530612
ZZPersistent,43.17557492
ZZPersistent,43.30010205
ZZPersistent,43.17557492
ZZPersistent,43.15987756
ZZPersistent,43.26530612
ZZPersistent,43.24642689
ZZPersistent,43.23836434
ZZPersistent,43.25406169
ZZPersistent,43.26191037
ZZPersistent,43.21036107
ZZPersistent,43.26191037
ZZPersistent,43.19912095
ZZPersistent,43.18342359
ZZPersistent,43.24175824
ZZPersistent,43.23836434
ZZPersistent,43.21036107
ZZPersistent,43.30455259
ZZPersistent,43.24621301
ZZPersistent,43.1711146
ZZPersistent,43.2854564
ZZPersistent,43.18342359
ZZPersistent,43.24621301
ZZPersistent,43.23051566
ZZPersistent,43.36185915
ZZPersistent,43.23051566
ZZPersistent,43.19912095
ZZPersistent,43.13633153
ZZPersistent,43.24621301
ZZPersistent,43.16772624
ZZPersistent,43.15202888
ZZPersistent,43.15202888
ZZPersistent,43.13633153
ZZPersistent,43.13971743
ZZPersistent,43.14418021
ZZPersistent,43.2148183
ZZPersistent,43.22160295
ZZPersistent,43.17557492
ZZPersistent,43.24621301
ZZPersistent,43.17557492
ZZPersistent,43.16326531
ZZPersistent,43.15202888
ZZPersistent,43.12848285
ZZPersistent,43.34824582
ZZPersistent,43.19127227
ZZPersistent,43.18342359
ZZPersistent,43.3393516
ZZPersistent,43.17896389
ZZPersistent,43.23836434
ZZPersistent,43.24621301
ZZPersistent,43.19912095
ZZPersistent,43.20251177
ZZPersistent,43.25406169
ZZPersistent,43.15202888
ZZPersistent,43.17557492
ZZPersistent,43.34039714
ZZPersistent,43.15987756
ZZPersistent,43.23051566
ZZPersistent,43.16772624
ZZPersistent,43.25745683
ZZPersistent,43.20696963
ZZPersistent,43.33254847
ZZPersistent,43.28100471
ZZPersistent,43.21821036
ZZPersistent,43.1711146
ZZPersistent,43.16665358
ZZPersistent,43.23051566
ZZPersistent,43.22605965
ZZPersistent,43.13971743
ZZPersistent,43.21821036
ZZPersistent,43.20590313
ZZPersistent,43.23836434
ZZPersistent,43.22160295
ZZPersistent,43.2148183
ZZPersistent,43.20251177
ZZPersistent,43.15202888
ZZPersistent,43.23178392
ZZPersistent,43.23051566
ZZPersistent,43.22266698
ZZPersistent,43.16772624
ZZPersistent,43.22266698
ZZPersistent,43.22605965
ZZPersistent,43.19127227
ZZPersistent,43.22266698
ZZPersistent,43.18128288
ZZPersistent,43.17896389
ZZPersistent,43.15987756
ZZPersistent,43.25406169
ZZPersistent,43.12401884
ZZPersistent,43.17557492
ZZPersistent,43.25406169
ZZPersistent,43.20251177
ZZPersistent,43.1127855
ZZPersistent,43.12740403
ZZPersistent,43.15202888
ZZPersistent,43.29330508
ZZPersistent,43.12740403
ZZPersistent,43.26191037
ZZPersistent,43.19127227
ZZPersistent,43.1127855
ZZPersistent,43.17557492
ZZPersistent,43.19127227
ZZPersistent,43.36394318
ZZPersistent,43.18342359
ZZPersistent,43.13971743
ZZPersistent,43.24621301
ZZPersistent,43.10493682
ZZPersistent,43.20696963
ZZPersistent,43.19912095
ZZPersistent,43.22266698
ZZPersistent,43.13633153
ZZPersistent,43.13971743
ZZPersistent,43.19466248
ZZPersistent,43.12848285
ZZPersistent,43.16326531
ZZPersistent,43.26975905
ZZPersistent,43.19912095
ZZPersistent,43.25745683
ZZPersistent,43.2967033
ZZPersistent,43.23051566
ZZPersistent,43.20696963
ZZPersistent,43.18681319
ZZPersistent,43.2148183
ZZPersistent,43.25406169
ZZPersistent,43.21036107
ZZPersistent,43.23051566
ZZPersistent,43.24621301
ZZPersistent,43.21821036
ZZPersistent,43.23051566
ZZPersistent,43.15880367
ZZPersistent,43.12848285
ZZPersistent,43.17557492
ZZPersistent,43.26191037
ZZPersistent,43.20696963
ZZPersistent,43.24621301
ZZPersistent,43.27315542
ZZPersistent,43.20590313
ZZPersistent,43.19912095
ZZPersistent,43.19466248
ZZPersistent,43.28100471
ZZPersistent,43.19912095
ZZPersistent,43.19912095
ZZPersistent,43.19466248
ZZPersistent,43.15202888
ZZPersistent,43.2014445
ZZPersistent,43.13971743
ZZPersistent,43.12848285
ZZPersistent,43.23390895
ZZPersistent,43.25406169
ZZPersistent,43.15987756
ZZPersistent,43.1823534
ZZPersistent,43.19127227
ZZPersistent,43.22266698
ZZPersistent,43.31685111
ZZPersistent,43.1711146
ZZPersistent,43.19805322
ZZPersistent,43.16772624
ZZPersistent,43.19127227
ZZPersistent,43.17557492
ZZPersistent,43.18342359
ZZPersistent,43.10277145
ZZPersistent,43.19912095
ZZPersistent,43.33254847
ZZPersistent,43.20696963
ZZPersistent,43.23051566
ZZPersistent,43.1127855
ZZPersistent,43.19912095
ZZPersistent,43.15987756
ZZPersistent,43.17557492
ZZPersistent,43.42125922
ZZPersistent,43.40659341
ZZPersistent,43.37179185
ZZPersistent,43.17557492
ZZPersistent,43.16772624
ZZPersistent,43.39874411
ZZPersistent,43.16326531
ZZPersistent,43.18681319
ZZPersistent,43.14418021
ZZPersistent,43.23730277
ZZPersistent,43.22266698
ZZPersistent,43.22266698
ZZPersistent,43.39533789
ZZPersistent,43.41888392
ZZPersistent,43.31685111
ZZPersistent,43.37964053
ZZPersistent,43.34824582
ZZPersistent,43.35164835
ZZPersistent,43.17896389
ZZPersistent,43.13417602
ZZPersistent,43.17557492
ZZPersistent,43.1711146
ZZPersistent,43.1711146
ZZPersistent,43.10047096
ZZPersistent,43.16772624
ZZPersistent,43.19466248
ZZPersistent,43.43458127
ZZPersistent,43.17557492
ZZPersistent,43.2148183
ZZPersistent,43.3560945
ZZPersistent,43.18861098
ZZPersistent,43.20716193
ZZPersistent,43.37964053
ZZPersistent,43.40659341
ZZPersistent,43.16772624
ZZPersistent,43.23051566
ZZPersistent,43.37179185
ZZPersistent,43.22605965
ZZPersistent,43.22266698
ZZPersistent,43.22266698
ZZPersistent,43.41103524
ZZPersistent,43.37519623
ZZPersistent,43.40659341
ZZPersistent,43.15987756
ZZPersistent,43.2148183
ZZPersistent,43.34275396
ZZPersistent,43.17450349
ZZPersistent,43.2148183
ZZPersistent,43.20251177
ZZPersistent,43.178954
ZZPersistent,43.20696963
ZZPersistent,43.4267326
ZZPersistent,43.16326531
ZZPersistent,43.19805322
ZZPersistent,43.1711146
ZZPersistent,43.44242995
ZZPersistent,43.45027863
ZZPersistent,43.15987756
ZZPersistent,43.08139079
ZZPersistent,43.19805322
ZZPersistent,43.16111809
ZZPersistent,43.39874411
ZZPersistent,43.26123128
ZZPersistent,43.17557492
ZZPersistent,43.12063417
ZZPersistent,43.18342359
ZZPersistent,43.13957152
ZZPersistent,43.08139079
ZZPersistent,43.23178392
ZZPersistent,43.15987756
ZZPersistent,43.23390895
ZZPersistent,43.10263653
ZZPersistent,43.19912095
ZZPersistent,43.21036107
ZZPersistent,43.12848285
ZZPersistent,43.22266698
ZZPersistent,43.2014445
ZZPersistent,43.14234064
ZZPersistent,43.10493682
ZZPersistent,43.20590313
ZZPersistent,43.1825322
ZZPersistent,43.1127855
ZZPersistent,43.22266698
ZZPersistent,43.19127227
ZZPersistent,43.39533789
ZZPersistent,43.14418021
ZZPersistent,43.18342359
ZZPersistent,43.13633153
ZZPersistent,43.17557492
ZZPersistent,43.18342359
ZZPersistent,43.09383589
ZZPersistent,43.13186813
ZZPersistent,43.12063417
ZZPersistent,43.18342359
ZZPersistent,43.20696963
ZZPersistent,43.19127227
ZZPersistent,43.19912095
ZZPersistent,43.13633153
ZZPersistent,43.4144427
ZZPersistent,43.12063417
ZZPersistent,43.17450349
ZZPersistent,43.2148183
ZZPersistent,43.17450349
ZZPersistent,43.27760772
ZZPersistent,43.2148183
ZZPersistent,43.23390895
ZZPersistent,43.14756672
ZZPersistent,43.19127227
ZZPersistent,43.37179185
ZZPersistent,43.40318656
ZZPersistent,43.16772624
ZZPersistent,43.14756672
ZZPersistent,43.12063417
ZZPersistent,43.37179185
ZZPersistent,43.43014129
ZZPersistent,43.14418021
ZZPersistent,43.19127227
ZZPersistent,43.18342359
ZZPersistent,43.14418021
ZZPersistent,43.23390895
ZZPersistent,43.13971743
ZZPersistent,43.23836434
ZZPersistent,43.13633153
ZZPersistent,43.19912095
ZZPersistent,43.15095376
ZZPersistent,43.12848285
ZZPersistent,43.15202888
ZZPersistent,43.05784475
ZZPersistent,43.15202888
ZZPersistent,43.13633153
ZZPersistent,43.1127855
ZZPersistent,43.16326531
ZZPersistent,43.19127227
ZZPersistent,43.17557492
ZZPersistent,43.15202888
ZZPersistent,43.12063417
ZZPersistent,43.16772624
ZZPersistent,43.22266698
ZZPersistent,43.14418021
ZZPersistent,43.17557492
ZZPersistent,43.15987756
ZZPersistent,43.12063417
ZZPersistent,43.12848285
